date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2021-05-17,Monday,DONG_THAP,822921,75488,61473,47624,68233,38525,57123,67283,75494,46206,60341,44375,1990,7943,4381,1466,997,73,73812387b192aa20,https://xoso.com.vn/xsmn-17-05-2021.html,OK
2021-05-24,Monday,DONG_THAP,609095,73032,85348,06104,98282,97945,45102,99966,53082,82109,99172,53672,9211,2707,5497,9816,565,30,bb2187c4e9aff9c8,https://xoso.com.vn/xsmn-24-05-2021.html,OK
2021-05-31,Monday,DONG_THAP,074608,64111,62352,19069,61657,99073,14532,98738,82802,22656,06599,78831,7796,7786,7901,8139,453,60,c73b7c0289072cc7,https://xoso.com.vn/xsmn-31-05-2021.html,OK
2021-06-07,Monday,DONG_THAP,115341,76071,20410,86433,46809,90180,14801,83524,27470,76597,58048,33347,2867,6230,5141,6427,870,07,174d267aa3ae821e,https://xoso.com.vn/xsmn-07-06-2021.html,OK
2021-06-14,Monday,DONG_THAP,113834,80195,07731,74515,03146,44769,55860,84322,08766,59935,44547,25677,0429,5770,0867,6729,822,00,5bdf592d44708c4a,https://xoso.com.vn/xsmn-14-06-2021.html,OK
2021-06-21,Monday,DONG_THAP,342088,38706,59210,23644,33058,02705,16940,61286,20197,83576,44400,56798,0589,0553,2262,0748,924,91,fd82c6a9771906ae,https://xoso.com.vn/xsmn-21-06-2021.html,OK
2021-06-28,Monday,DONG_THAP,957647,45049,30870,70272,03059,94883,36480,14384,75989,46917,91151,57927,2310,6030,1403,2113,123,29,bb521763a6d057fd,https://xoso.com.vn/xsmn-28-06-2021.html,OK
2021-07-05,Monday,DONG_THAP,467462,20857,07711,68317,50973,73374,79896,58738,83106,61203,47525,10396,9657,9991,2135,0046,842,52,1e771293239a32c4,https://xoso.com.vn/xsmn-05-07-2021.html,OK
2021-10-25,Monday,DONG_THAP,486571,21553,44217,18432,68841,00296,76516,88284,15840,41379,18575,27372,6365,2576,5318,7461,681,29,9bf9ac2876e2f4f6,https://xoso.com.vn/xsmn-25-10-2021.html,OK
2021-11-01,Monday,DONG_THAP,144424,17488,00689,77127,77832,89693,80811,60208,18193,20420,64599,64706,0590,6747,7806,9233,152,33,eabb0d4319e70d6a,https://xoso.com.vn/xsmn-01-11-2021.html,OK
2021-11-08,Monday,DONG_THAP,702919,93424,50885,15201,19463,73058,91323,35979,37777,95533,24874,54546,0815,8771,7283,2941,402,94,916c15b94a843d9f,https://xoso.com.vn/xsmn-08-11-2021.html,OK
2021-11-15,Monday,DONG_THAP,833129,20013,02260,40975,18376,63637,55045,76033,63744,66502,12663,28403,7146,7174,3865,2487,136,89,f896d9c2d8be5255,https://xoso.com.vn/xsmn-15-11-2021.html,OK
2021-11-22,Monday,DONG_THAP,561716,14419,68512,79554,05258,85740,61788,07312,17610,25377,06857,68401,0190,6347,7930,6247,620,60,97eb334a0156bfc9,https://xoso.com.vn/xsmn-22-11-2021.html,OK
2021-11-29,Monday,DONG_THAP,985353,66903,78284,89531,66536,00861,94022,73272,31434,26136,09706,29944,5693,1563,3728,0629,698,22,d28d728205d159e3,https://xoso.com.vn/xsmn-29-11-2021.html,OK
2021-12-06,Monday,DONG_THAP,029687,08592,71840,46550,84040,48057,35827,99073,00691,09818,46203,13673,1260,5575,3922,8214,274,05,2de1b04bb0c6e8fc,https://xoso.com.vn/xsmn-06-12-2021.html,OK
2021-12-13,Monday,DONG_THAP,255738,91117,41376,59093,92198,07457,51903,43742,70880,21710,43992,80708,6200,7658,7771,1547,002,39,3331eda8145cdfa6,https://xoso.com.vn/xsmn-13-12-2021.html,OK
2021-12-20,Monday,DONG_THAP,268522,78256,21466,45995,66386,74601,20177,81734,70999,01275,57770,00690,3203,0043,1105,4768,869,91,34c6b46894b2afdf,https://xoso.com.vn/xsmn-20-12-2021.html,OK
2021-12-27,Monday,DONG_THAP,336247,85185,44055,40742,34430,98426,13244,81002,73559,28354,35153,36931,0947,7957,3343,6934,088,87,c981ef0ab7df4c6a,https://xoso.com.vn/xsmn-27-12-2021.html,OK
2022-01-03,Monday,DONG_THAP,128514,59268,82867,37461,77550,29782,27356,38512,11660,67592,25555,61095,1492,5854,4311,1261,348,29,5ca0267ad729be2e,https://xoso.com.vn/xsmn-03-01-2022.html,OK
2022-01-10,Monday,DONG_THAP,097501,85438,18398,94176,84759,76891,74856,00443,03343,45579,34486,60318,6452,6252,8812,5788,894,71,9fa263587dac92bb,https://xoso.com.vn/xsmn-10-01-2022.html,OK
2022-01-17,Monday,DONG_THAP,555879,31829,34363,53419,65911,64191,73359,38457,45493,24686,46098,43169,0079,4097,8845,2678,828,45,ffecd938fe166182,https://xoso.com.vn/xsmn-17-01-2022.html,OK
2022-01-24,Monday,DONG_THAP,708802,46523,34811,55163,18367,91943,57266,14580,78260,02859,87503,15295,7770,3913,8630,2302,554,74,2ee7379776b55fdb,https://xoso.com.vn/xsmn-24-01-2022.html,OK
2022-01-31,Monday,DONG_THAP,493582,12866,73080,70276,45378,36645,37951,60070,28933,77163,48564,15113,4542,3917,8566,8792,987,93,d8b14db34c55d012,https://xoso.com.vn/xsmn-31-01-2022.html,OK
2022-02-07,Monday,DONG_THAP,627156,46604,51679,44938,85575,37922,27454,63263,72303,22768,49590,40892,1866,3877,4320,3232,365,71,d8e6e6f2b038d1bd,https://xoso.com.vn/xsmn-07-02-2022.html,OK
2022-02-14,Monday,DONG_THAP,608400,11255,22785,62287,82926,00650,12092,53347,95192,57018,40818,66307,5665,4467,8918,4295,716,14,f263ac3392ee07ad,https://xoso.com.vn/xsmn-14-02-2022.html,OK
2022-02-21,Monday,DONG_THAP,844598,42739,11348,15604,91480,86715,90506,41207,07206,91551,83486,60940,2951,3802,8657,6428,921,46,f0aa4ec34a3faaac,https://xoso.com.vn/xsmn-21-02-2022.html,OK
