date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2021-02-04,Thursday,TAY_NINH,142108,63929,67516,42798,99213,15443,11269,45753,79445,97127,56118,14773,5857,9489,3634,7029,045,87,4df0e81b105af02f,https://xoso.com.vn/xsmn-04-02-2021.html,OK
2021-02-11,Thursday,TAY_NINH,724134,99129,82914,99640,08651,81980,41250,92172,85738,33943,55224,50875,9101,3824,2410,4388,020,38,beb44545911538db,https://xoso.com.vn/xsmn-11-02-2021.html,OK
2021-02-18,Thursday,TAY_NINH,232111,76589,19859,97251,51384,42470,37895,34215,41297,10198,20784,65490,6100,1988,9438,7181,925,88,7c3abaa2b90c7715,https://xoso.com.vn/xsmn-18-02-2021.html,OK
2021-02-25,Thursday,TAY_NINH,309841,97351,84015,94376,86223,80697,81402,94528,96898,10778,14585,22490,6130,3640,4112,7222,844,40,a5deda7de6a30ca0,https://xoso.com.vn/xsmn-25-02-2021.html,OK
2021-03-04,Thursday,TAY_NINH,962910,39002,03828,17129,90499,76339,15658,74486,69199,35718,18667,46700,4000,6253,1649,6872,454,93,7c281f5e0ee58330,https://xoso.com.vn/xsmn-04-03-2021.html,OK
2021-03-11,Thursday,TAY_NINH,513476,69736,51311,49078,33558,23454,39616,97084,41163,80696,29708,88722,5721,8867,6238,3555,772,68,fcdc2950151b6e55,https://xoso.com.vn/xsmn-11-03-2021.html,OK
2021-03-18,Thursday,TAY_NINH,275782,85446,52658,31147,54118,00249,72708,69138,34462,78404,43307,52420,1397,9688,6420,0542,083,29,82c3da81cde7e457,https://xoso.com.vn/xsmn-18-03-2021.html,OK
2021-03-25,Thursday,TAY_NINH,097929,48520,78844,37575,36362,41508,81975,69319,09352,93147,90872,01280,0683,7075,1590,5200,093,63,79accbef52e3fc1a,https://xoso.com.vn/xsmn-25-03-2021.html,OK
2021-04-01,Thursday,TAY_NINH,612449,37407,63476,32549,84753,30030,53514,29371,23029,75255,21622,09534,6767,2557,0087,2769,827,99,4cd1d8b575cad0bd,https://xoso.com.vn/xsmn-01-04-2021.html,OK
2021-04-08,Thursday,TAY_NINH,183809,56289,88016,49754,79153,15934,07176,93435,78968,31379,66355,46436,8219,2978,7385,9457,641,15,ca6d07a09bdd4dd3,https://xoso.com.vn/xsmn-08-04-2021.html,OK
2021-04-15,Thursday,TAY_NINH,405195,44048,72676,94614,75675,76216,26034,86199,38241,46984,70056,46570,9908,1969,3284,0242,864,07,491cb3742646d81e,https://xoso.com.vn/xsmn-15-04-2021.html,OK
2021-04-22,Thursday,TAY_NINH,304065,69508,26789,31316,96824,25451,92286,26893,39144,00652,38758,90403,5269,3624,0054,3516,172,81,9cbfb2d6f759c45e,https://xoso.com.vn/xsmn-22-04-2021.html,OK
2021-04-29,Thursday,TAY_NINH,834077,92467,49484,23564,70866,04114,35807,17248,46061,48264,85194,45658,2847,3011,3864,8208,690,22,bcdba1c27bd9159e,https://xoso.com.vn/xsmn-29-04-2021.html,OK
2021-05-06,Thursday,TAY_NINH,518179,40317,99472,93450,52587,29121,87492,09620,60295,54381,22792,16356,2498,3709,2536,7088,920,66,c6cf7c7c6e30a571,https://xoso.com.vn/xsmn-06-05-2021.html,OK
2021-05-13,Thursday,TAY_NINH,069993,10356,07912,87608,57055,92027,60946,18939,19295,50443,94628,38008,2977,9307,0087,1044,059,78,e220320a25b614c1,https://xoso.com.vn/xsmn-13-05-2021.html,OK
