date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2021-04-22,Thursday,BINH_THUAN,198035,46241,88672,43482,32973,13073,80423,71339,68573,52352,78276,49313,0490,0425,7508,7879,333,87,71213c5a6351e139,https://xoso.com.vn/xsmn-22-04-2021.html,OK
2021-04-29,Thursday,BINH_THUAN,803115,95468,01299,71371,52299,29646,85452,45819,43061,15375,60137,27951,0607,5095,4345,0226,787,31,dfa4b2ae2ba0ca81,https://xoso.com.vn/xsmn-29-04-2021.html,OK
2021-05-06,Thursday,BINH_THUAN,334231,31092,08687,83635,86141,42258,16234,75651,71542,55959,43029,18729,9587,4547,7431,4792,294,13,e5e803ed373f0938,https://xoso.com.vn/xsmn-06-05-2021.html,OK
2021-05-13,Thursday,BINH_THUAN,955086,56900,29313,40322,69378,29492,51043,81453,04879,47035,42799,94841,1052,7823,9942,8629,381,01,b00913a6b55e58af,https://xoso.com.vn/xsmn-13-05-2021.html,OK
2021-05-20,Thursday,BINH_THUAN,702581,53873,75090,29078,37332,21993,17447,80683,39910,79026,85552,80718,5493,3010,5756,6036,991,66,20145a6d56621598,https://xoso.com.vn/xsmn-20-05-2021.html,OK
2021-05-27,Thursday,BINH_THUAN,038239,31604,32974,94656,20804,00081,64367,92675,24373,22196,52239,73618,6003,8497,2164,5656,345,73,c6a55a0a9f80cca3,https://xoso.com.vn/xsmn-27-05-2021.html,OK
2021-06-03,Thursday,BINH_THUAN,842196,96532,32373,12941,49512,13003,80187,78063,02089,78366,79642,18100,5975,3660,0067,7592,131,55,a3a65992741949e1,https://xoso.com.vn/xsmn-03-06-2021.html,OK
2021-06-10,Thursday,BINH_THUAN,435569,62713,68200,74808,23644,92684,85698,55479,29707,99032,86099,73472,8450,2202,1083,8679,854,50,439f615d30d117ed,https://xoso.com.vn/xsmn-10-06-2021.html,OK
2021-06-17,Thursday,BINH_THUAN,995407,66275,27366,46962,58435,58023,19346,15568,55320,35921,36349,88882,4497,8776,0823,5584,279,67,fe842872949ae4b4,https://xoso.com.vn/xsmn-17-06-2021.html,OK
2021-06-24,Thursday,BINH_THUAN,282497,69019,93542,35292,50589,19514,37345,78147,11910,87182,27466,79281,5443,3627,6863,6276,724,94,6589dbaece4a39ee,https://xoso.com.vn/xsmn-24-06-2021.html,OK
2021-07-01,Thursday,BINH_THUAN,678403,03459,60426,64032,77500,45033,98538,24234,33707,05792,99809,15528,8454,8670,2569,3634,585,16,8b1ecab6e4fe7221,https://xoso.com.vn/xsmn-01-07-2021.html,OK
2021-07-08,Thursday,BINH_THUAN,862319,48436,36141,96511,75602,07364,98474,57121,71316,74075,04656,13744,5832,5652,3251,2017,801,32,d794a7f6e806ed9b,https://xoso.com.vn/xsmn-08-07-2021.html,OK
2021-10-28,Thursday,BINH_THUAN,685860,23393,42736,17875,63398,71829,49087,47113,71065,33419,71250,07855,3504,9211,1730,4692,497,57,aa3a21daf6454952,https://xoso.com.vn/xsmn-28-10-2021.html,OK
2021-11-04,Thursday,BINH_THUAN,215172,23296,32243,26367,64864,14396,09941,93372,65172,75702,78017,75292,0300,4728,4211,7370,017,88,389ed957da1c4e55,https://xoso.com.vn/xsmn-04-11-2021.html,OK
2021-11-11,Thursday,BINH_THUAN,989942,00607,83180,19418,77941,29602,63650,89509,54833,50091,58994,13522,4549,5564,9716,4474,040,51,eb25aeb8c1063ce9,https://xoso.com.vn/xsmn-11-11-2021.html,OK
2021-11-18,Thursday,BINH_THUAN,504406,67123,34626,10318,99561,41120,27433,39903,52812,13793,43393,12703,2024,5799,2152,8811,696,16,6623457454d6ce94,https://xoso.com.vn/xsmn-18-11-2021.html,OK
2021-11-25,Thursday,BINH_THUAN,366350,30502,31742,03357,68220,17934,96477,35453,99174,47624,94075,58025,0096,4123,3479,2776,060,15,e103b08d9066aabc,https://xoso.com.vn/xsmn-25-11-2021.html,OK
2021-12-02,Thursday,BINH_THUAN,243110,08289,00154,07356,08517,07839,22917,12004,83293,44282,25044,54030,6133,9239,4573,3758,828,29,f8680fd8ebd74c69,https://xoso.com.vn/xsmn-02-12-2021.html,OK
2021-12-09,Thursday,BINH_THUAN,939164,95021,81109,48702,96647,78921,42723,38404,12451,87510,32432,45145,4612,9848,3741,5628,407,73,25691ab0a715cbee,https://xoso.com.vn/xsmn-09-12-2021.html,OK
2021-12-16,Thursday,BINH_THUAN,094807,70520,15644,76069,38279,03206,17384,49417,47440,64174,12573,93716,0350,0617,6444,0306,713,36,96d85cad4307f545,https://xoso.com.vn/xsmn-16-12-2021.html,OK
2021-12-23,Thursday,BINH_THUAN,019919,48943,06793,39907,99716,48168,59697,06699,25225,73930,80132,47843,1820,8820,8014,7533,001,29,d1cb7b1bbb93f41c,https://xoso.com.vn/xsmn-23-12-2021.html,OK
2021-12-30,Thursday,BINH_THUAN,196175,00040,41332,02571,12940,19644,81929,30022,43743,55173,75972,26071,4387,0371,4591,5358,943,30,98feed5baf7cd92d,https://xoso.com.vn/xsmn-30-12-2021.html,OK
2022-01-06,Thursday,BINH_THUAN,224022,77671,83828,88512,77346,27866,00063,53648,58608,77803,79185,09804,7827,2293,7572,5840,047,65,73ad93c3e9c57118,https://xoso.com.vn/xsmn-06-01-2022.html,OK
2022-01-13,Thursday,BINH_THUAN,975162,57726,47395,84356,42540,93112,88283,74546,59335,75049,39493,06509,8630,1121,6475,3490,794,55,7441cbc75ff410fa,https://xoso.com.vn/xsmn-13-01-2022.html,OK
2022-01-20,Thursday,BINH_THUAN,257857,66920,99142,46039,38859,80792,23136,37392,78283,88117,08937,02981,6064,4316,2058,6327,260,73,b65b3650b2b1c896,https://xoso.com.vn/xsmn-20-01-2022.html,OK
2022-01-27,Thursday,BINH_THUAN,898853,51861,30231,03145,35492,33432,32320,35136,10888,13864,07692,68994,4414,8843,1703,7365,822,77,14e02953deda7f53,https://xoso.com.vn/xsmn-27-01-2022.html,OK
2022-02-03,Thursday,BINH_THUAN,659069,95579,77118,29344,34053,84781,77246,40265,36300,75939,09521,15775,0490,8981,5824,5492,927,58,d716ab7bad03d58e,https://xoso.com.vn/xsmn-03-02-2022.html,OK
2022-02-10,Thursday,BINH_THUAN,489415,40552,49045,18634,54371,79700,57765,26473,12916,12010,47212,13019,8615,3271,6642,1865,101,45,977aa2b7691327b2,https://xoso.com.vn/xsmn-10-02-2022.html,OK
2022-02-17,Thursday,BINH_THUAN,256374,10303,33475,35631,40906,04514,81405,03055,70978,78683,01871,29317,6821,7599,0518,7022,386,35,1e011a789c416e9d,https://xoso.com.vn/xsmn-17-02-2022.html,OK
2022-02-24,Thursday,BINH_THUAN,128129,91862,27113,53286,17746,73042,90023,00408,77730,65789,30658,79885,9394,6985,0154,5530,497,74,0982b94814ff5877,https://xoso.com.vn/xsmn-24-02-2022.html,OK
2022-03-03,Thursday,BINH_THUAN,957790,65240,48022,47329,76960,08960,06431,14202,61053,27625,50873,46304,9431,5078,4147,0145,699,47,63f06fd809698ba8,https://xoso.com.vn/xsmn-03-03-2022.html,OK
2022-03-10,Thursday,BINH_THUAN,955104,64330,11295,75288,33972,63380,77628,34043,80613,28948,20644,67260,3318,6303,5398,0013,618,74,e152deb6a8488bb8,https://xoso.com.vn/xsmn-10-03-2022.html,OK
2022-03-17,Thursday,BINH_THUAN,897515,59906,19730,21804,34607,13753,38899,33984,20524,11372,78053,70508,8987,0826,4922,6939,910,25,83a399025e9ddde3,https://xoso.com.vn/xsmn-17-03-2022.html,OK
2022-03-24,Thursday,BINH_THUAN,240793,20663,82787,05601,75173,51789,54793,29847,87930,01348,57566,53261,3129,6633,2325,9317,411,64,8fdc2c42eba2681d,https://xoso.com.vn/xsmn-24-03-2022.html,OK
2022-03-31,Thursday,BINH_THUAN,388031,77149,60745,67015,91040,68720,68180,37025,62321,72377,15637,00986,5663,3501,1160,7245,927,24,ea42593b33551de0,https://xoso.com.vn/xsmn-31-03-2022.html,OK
2022-04-07,Thursday,BINH_THUAN,690734,79333,95188,74113,60652,34947,98154,02317,34479,57935,64153,96750,1964,4242,4123,5798,584,22,87a90b875e66bcd5,https://xoso.com.vn/xsmn-07-04-2022.html,OK
