date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2021-01-15,Friday,TRA_VINH,295088,01440,47614,48021,43255,99186,56436,13968,54128,12763,08189,00807,5696,3046,3563,9737,621,61,dd8191decb7d8fa5,https://xoso.com.vn/xsmn-15-01-2021.html,OK
2021-01-22,Friday,TRA_VINH,284087,61304,32842,94840,96325,85845,77044,32950,74949,77200,43126,36105,2048,0682,4317,4744,744,23,15c24ec0312617b8,https://xoso.com.vn/xsmn-22-01-2021.html,OK
2021-01-29,Friday,TRA_VINH,861304,07257,19528,30767,51003,72557,90330,38220,13083,21248,94366,23629,0595,5745,0552,4958,520,49,01df33459238e020,https://xoso.com.vn/xsmn-29-01-2021.html,OK
2021-02-05,Friday,TRA_VINH,089039,83782,26886,30367,53566,71006,53316,27652,12661,91165,92747,59500,6091,4984,3712,3815,764,29,eedd09273794b58a,https://xoso.com.vn/xsmn-05-02-2021.html,OK
2021-02-12,Friday,TRA_VINH,037914,12997,84910,24374,65136,58777,53323,87422,11759,23736,10013,18709,0943,8468,5812,8101,171,17,19e4e65b3a73d09d,https://xoso.com.vn/xsmn-12-02-2021.html,OK
2021-02-19,Friday,TRA_VINH,051271,86495,60840,66546,50978,46107,37463,33442,15740,35324,74303,08331,4461,5818,3890,0582,367,05,c2cdf012ed846a00,https://xoso.com.vn/xsmn-19-02-2021.html,OK
2021-02-26,Friday,TRA_VINH,557933,74578,78415,96388,29837,76461,63784,75856,13694,12406,13814,13872,7003,1028,3063,2450,143,53,ee77637875d94e47,https://xoso.com.vn/xsmn-26-02-2021.html,OK
2021-03-05,Friday,TRA_VINH,511302,78315,20870,49861,42038,21744,93489,25893,92734,63776,80122,40283,3222,8803,1746,1185,634,98,7121252e77d83105,https://xoso.com.vn/xsmn-05-03-2021.html,OK
2021-03-12,Friday,TRA_VINH,026204,12843,31680,01356,85509,00620,07875,01681,08407,95169,01470,50791,3571,2698,0264,2629,898,31,0198019a50633d41,https://xoso.com.vn/xsmn-12-03-2021.html,OK
2021-03-19,Friday,TRA_VINH,441539,92194,75694,99725,09771,14350,76240,94518,24863,32230,71455,91910,9936,4664,9832,1189,907,13,d826974ba61cdb4c,https://xoso.com.vn/xsmn-19-03-2021.html,OK
2021-03-26,Friday,TRA_VINH,661120,71810,57881,68448,51973,31068,06360,93390,25009,40141,41254,67782,1761,4223,0451,3665,988,86,2235beb22ef40c38,https://xoso.com.vn/xsmn-26-03-2021.html,OK
2021-04-02,Friday,TRA_VINH,243293,89756,98334,80753,83136,27900,67682,76669,31716,97270,74677,25046,5781,9316,9904,9327,489,72,e184011d414988a5,https://xoso.com.vn/xsmn-02-04-2021.html,OK
2021-04-09,Friday,TRA_VINH,948895,43652,07900,77689,29851,08527,69601,95781,84275,91924,60545,70728,1549,9951,8843,6394,850,16,8dcdd408310d0310,https://xoso.com.vn/xsmn-09-04-2021.html,OK
2021-04-16,Friday,TRA_VINH,857599,76625,15905,30568,66355,44017,40362,52697,87058,14730,07651,82294,4498,8972,6769,7461,124,51,875433e8cbd814fe,https://xoso.com.vn/xsmn-16-04-2021.html,OK
2021-04-23,Friday,TRA_VINH,322166,33662,55617,98883,97879,77547,12382,52662,78987,13623,63521,42703,7102,6935,9206,3684,119,98,21770e3a7da73869,https://xoso.com.vn/xsmn-23-04-2021.html,OK
2021-04-30,Friday,TRA_VINH,326379,74273,28451,65347,63079,96847,24945,23066,58958,88532,42323,70129,9609,3582,0788,1360,620,99,4dcb85ed5ef6b773,https://xoso.com.vn/xsmn-30-04-2021.html,OK
2021-05-07,Friday,TRA_VINH,092951,09068,07696,17678,77640,96114,90357,53247,31123,76500,97822,28675,4846,3229,2437,3417,663,43,8ee65b2379a4b850,https://xoso.com.vn/xsmn-07-05-2021.html,OK
2021-05-14,Friday,TRA_VINH,797127,38817,32502,18345,98496,75579,69251,19064,24861,69777,94185,03372,4124,7723,7108,2905,596,80,d1d147eec0bdc631,https://xoso.com.vn/xsmn-14-05-2021.html,OK
