date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2021-11-11,Thursday,AN_GIANG,931748,31109,23141,64073,44833,73391,91233,96236,37584,14826,59105,05337,0801,5040,4403,5695,610,10,6d36c3962e48e908,https://xoso.com.vn/xsmn-11-11-2021.html,OK
2021-11-18,Thursday,AN_GIANG,691122,97521,23980,90980,26937,15061,85395,55190,06592,19014,48296,84515,9424,4223,6829,6644,138,30,4bdd6705aeaaa0ac,https://xoso.com.vn/xsmn-18-11-2021.html,OK
2021-11-25,Thursday,AN_GIANG,604416,23181,33706,30197,80263,78673,82437,88660,71199,32407,74825,49057,3562,9517,5891,6233,436,84,e9a3f41734a9f248,https://xoso.com.vn/xsmn-25-11-2021.html,OK
2021-12-02,Thursday,AN_GIANG,467992,43362,40549,64370,95187,79186,44210,66908,35047,31849,93339,97892,8739,1624,6948,1810,082,93,8e56806775756228,https://xoso.com.vn/xsmn-02-12-2021.html,OK
2021-12-09,Thursday,AN_GIANG,812950,05152,74514,85488,75975,89839,70208,91344,09011,77842,89386,39534,9359,3781,1328,8318,830,48,3af235d900f5ff86,https://xoso.com.vn/xsmn-09-12-2021.html,OK
2021-12-16,Thursday,AN_GIANG,414784,32450,60038,75274,99148,94766,59328,39247,31837,08330,64193,55672,4691,6645,6420,1391,814,87,30226f9016d3b7fc,https://xoso.com.vn/xsmn-16-12-2021.html,OK
2021-12-23,Thursday,AN_GIANG,706349,09895,70102,09293,38238,29768,20222,77571,33887,27952,45008,72101,8802,1933,2922,1680,060,31,77677a83fdde0560,https://xoso.com.vn/xsmn-23-12-2021.html,OK
2021-12-30,Thursday,AN_GIANG,356952,34212,10485,20526,43430,43243,16891,86576,88945,45498,55106,43553,2289,3059,5634,6526,878,13,4c21a46a025196c5,https://xoso.com.vn/xsmn-30-12-2021.html,OK
2022-01-06,Thursday,AN_GIANG,516610,65065,07029,16389,99855,96117,96598,79707,69816,44228,41222,67709,2560,2519,9758,1431,826,44,ad815e7ec736d2f1,https://xoso.com.vn/xsmn-06-01-2022.html,OK
2022-01-13,Thursday,AN_GIANG,309921,44173,48149,10090,27011,12849,59312,58886,96676,15886,62902,28628,0763,1846,9767,4164,675,64,d5c82066dac02a3a,https://xoso.com.vn/xsmn-13-01-2022.html,OK
2022-01-20,Thursday,AN_GIANG,783134,27119,91213,19508,13768,41452,71121,97879,14332,23584,37129,08745,5472,4257,8348,8922,998,50,49e37655d00440f1,https://xoso.com.vn/xsmn-20-01-2022.html,OK
2022-01-27,Thursday,AN_GIANG,024550,06279,22656,01600,02009,80869,16030,00920,09114,38497,76185,89010,6502,4352,2205,0674,388,06,a8637e51999968ba,https://xoso.com.vn/xsmn-27-01-2022.html,OK
2022-02-03,Thursday,AN_GIANG,546159,77606,43645,82420,75114,01652,31802,22670,79252,83770,78951,17624,0738,0094,0492,1648,116,64,0493f8087da18b2b,https://xoso.com.vn/xsmn-03-02-2022.html,OK
2022-02-10,Thursday,AN_GIANG,625778,23783,29407,10144,86872,76976,98637,14188,43446,51133,34650,85054,0884,2067,7831,9498,090,65,b30fd1c607066b66,https://xoso.com.vn/xsmn-10-02-2022.html,OK
2022-02-17,Thursday,AN_GIANG,100221,20088,63368,30863,99523,27117,74602,40169,31017,03860,60556,65072,9052,3213,5369,6364,373,64,5cd2849e9fdc5bb7,https://xoso.com.vn/xsmn-17-02-2022.html,OK
2022-02-24,Thursday,AN_GIANG,775305,62231,49313,94088,60518,20052,55220,23983,82086,36633,50897,13881,0071,6478,2292,9057,240,11,d8e3052a70e75f15,https://xoso.com.vn/xsmn-24-02-2022.html,OK
2022-03-03,Thursday,AN_GIANG,879328,70740,44038,44578,36108,37383,00971,77142,75076,79106,58837,64039,3326,5284,1447,2877,054,80,96c0d78b603eb781,https://xoso.com.vn/xsmn-03-03-2022.html,OK
2022-03-10,Thursday,AN_GIANG,160820,55154,32989,38385,58976,95742,07678,45420,71249,68087,75475,35530,2852,1560,1666,0528,493,97,5221dead1c79e000,https://xoso.com.vn/xsmn-10-03-2022.html,OK
2022-03-17,Thursday,AN_GIANG,719740,56787,48124,46642,84067,17720,03621,56678,90791,14892,11753,58442,8697,4216,3683,3130,966,79,d4da83ec363e03f8,https://xoso.com.vn/xsmn-17-03-2022.html,OK
2022-03-24,Thursday,AN_GIANG,499466,79367,23434,95299,40218,88956,28133,17095,31421,80128,44971,95883,9111,4557,4210,2221,625,66,71404b3dc312411c,https://xoso.com.vn/xsmn-24-03-2022.html,OK
2022-03-31,Thursday,AN_GIANG,431838,87457,64795,98970,73665,31846,85653,83424,95373,48673,12530,82176,2814,8220,8275,6810,841,44,9664b773be46b385,https://xoso.com.vn/xsmn-31-03-2022.html,OK
2022-04-07,Thursday,AN_GIANG,649311,19054,22170,13862,26654,71940,48291,48222,27080,26443,47195,94294,4850,0151,0742,9444,976,11,cb9bc6b168e279da,https://xoso.com.vn/xsmn-07-04-2022.html,OK
2022-04-14,Thursday,AN_GIANG,193502,92806,16544,34627,97947,37147,78652,95165,26246,06916,99637,39288,2954,9216,1212,8083,630,77,2f128dba65fe5674,https://xoso.com.vn/xsmn-14-04-2022.html,OK
2022-04-21,Thursday,AN_GIANG,592307,05792,36688,45925,77448,63831,38180,51089,52898,92399,50420,00780,6858,4663,6512,0658,846,74,4170fc742653df00,https://xoso.com.vn/xsmn-21-04-2022.html,OK
2022-04-28,Thursday,AN_GIANG,429901,67922,75308,53795,87746,58808,11169,88610,09406,96938,46961,98190,3801,7144,1092,3995,088,78,1a173995a3d64cd4,https://xoso.com.vn/xsmn-28-04-2022.html,OK
2022-05-05,Thursday,AN_GIANG,954164,47784,88954,35384,10295,73323,00076,37388,00711,02921,60870,90392,2526,2971,7148,2215,085,49,4b5b1770aada2939,https://xoso.com.vn/xsmn-05-05-2022.html,OK
2022-05-12,Thursday,AN_GIANG,233451,77699,14198,49358,22928,37138,03305,29312,79610,02520,76481,91647,7765,6914,6480,5108,204,76,f512e7f4ee30890c,https://xoso.com.vn/xsmn-12-05-2022.html,OK
2022-05-19,Thursday,AN_GIANG,483760,02013,96092,36449,05417,27127,36813,71618,01974,68473,41284,38971,3460,9277,2672,6700,709,25,264829c774fab092,https://xoso.com.vn/xsmn-19-05-2022.html,OK
2022-05-26,Thursday,AN_GIANG,337827,89306,27810,16110,89166,84059,15997,84409,55705,25721,78197,65838,4420,9501,9755,5728,835,24,3549cf53eab81225,https://xoso.com.vn/xsmn-26-05-2022.html,OK
2022-06-02,Thursday,AN_GIANG,722150,23302,32676,46733,64590,26201,46914,83578,93794,26879,98116,16871,8155,5552,9972,7947,832,80,85eba10b4db476bb,https://xoso.com.vn/xsmn-02-06-2022.html,OK
2022-06-09,Thursday,AN_GIANG,184266,86891,33874,53431,08884,98856,21615,91797,48019,70024,39590,66020,8536,8418,4966,8138,584,40,6d4393a7435a921c,https://xoso.com.vn/xsmn-09-06-2022.html,OK
2022-06-16,Thursday,AN_GIANG,547503,03613,40850,21280,48986,98241,87074,39222,49366,35231,29708,21313,4008,4093,7846,4136,384,79,1cd239f2d58c8dd3,https://xoso.com.vn/xsmn-16-06-2022.html,OK
2022-06-23,Thursday,AN_GIANG,736062,75656,25147,18891,19700,45135,02563,51855,04960,57515,77395,75141,8601,0980,5818,4339,364,29,007e54d0b81758b6,https://xoso.com.vn/xsmn-23-06-2022.html,OK
2022-06-30,Thursday,AN_GIANG,796373,95418,27668,19744,01925,24100,38232,52306,47947,03750,90911,08729,1172,6210,5946,4160,172,55,2f204a5a29d3e522,https://xoso.com.vn/xsmn-30-06-2022.html,OK
2022-07-07,Thursday,AN_GIANG,613870,40265,25396,85156,36714,49828,23656,97400,09834,17169,31773,52138,4105,0167,9254,1289,494,79,9caba8b604ba606a,https://xoso.com.vn/xsmn-07-07-2022.html,OK
2022-07-14,Thursday,AN_GIANG,547068,06250,77600,45056,38323,62253,87913,41973,02074,66331,00360,10632,5808,9223,5572,6236,979,95,701e2f52a61b8ee4,https://xoso.com.vn/xsmn-14-07-2022.html,OK
2022-07-21,Thursday,AN_GIANG,598485,53830,24881,40260,49468,07283,74334,24653,66592,80534,56776,92113,6198,0460,5720,4707,171,54,c60d23d5afc10c04,https://xoso.com.vn/xsmn-21-07-2022.html,OK
2022-07-28,Thursday,AN_GIANG,728448,54715,81215,66179,27428,02724,93052,53928,75393,59466,61264,68292,1522,9094,8437,0305,704,61,afab70b66fe1fe8f,https://xoso.com.vn/xsmn-28-07-2022.html,OK
2022-08-04,Thursday,AN_GIANG,055974,87303,22438,73043,25700,83965,17947,46331,13961,65969,19462,63747,7019,6246,4390,3697,350,50,f5f4ea95b56627b5,https://xoso.com.vn/xsmn-04-08-2022.html,OK
2022-08-11,Thursday,AN_GIANG,842968,21296,05223,83546,31710,98504,21482,69860,28211,19016,97318,52078,9357,3585,7592,4142,894,46,f9eabcc261a30310,https://xoso.com.vn/xsmn-11-08-2022.html,OK
2022-08-18,Thursday,AN_GIANG,073974,29042,09197,16501,50409,95394,88257,01901,40450,49394,67433,19562,6314,6566,6723,4667,908,95,4847dc9a4c4107ee,https://xoso.com.vn/xsmn-18-08-2022.html,OK
2022-08-25,Thursday,AN_GIANG,125627,26710,31900,58816,79464,63013,00310,62354,57382,50799,54894,61704,8138,0583,3724,8144,398,69,07570f63dc16fdc7,https://xoso.com.vn/xsmn-25-08-2022.html,OK
2022-09-01,Thursday,AN_GIANG,567616,22187,17635,18872,30232,52654,29548,70227,10115,91211,02095,95485,7154,3725,4521,6952,556,86,baff3170b239348f,https://xoso.com.vn/xsmn-01-09-2022.html,OK
