date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2020-11-07,Saturday,BINH_PHUOC,338767,10236,27165,00557,68790,18141,21925,78753,92219,38012,11484,38173,7584,7238,0205,6720,515,36,c88fdd93403deb23,https://xoso.com.vn/xsmn-07-11-2020.html,OK
2020-11-14,Saturday,BINH_PHUOC,076157,64373,19558,39227,79681,95216,82539,87426,07832,36201,61156,56353,2066,1855,0326,2244,165,72,42fc7e2e351c6a2e,https://xoso.com.vn/xsmn-14-11-2020.html,OK
2020-11-21,Saturday,BINH_PHUOC,086210,22095,55341,85668,12187,75652,44271,09074,59313,19412,53198,85103,3364,2164,4282,7891,955,88,3f718d01e97a0563,https://xoso.com.vn/xsmn-21-11-2020.html,OK
2020-11-28,Saturday,BINH_PHUOC,031339,41645,78383,76970,60597,59516,61020,22028,53062,92231,60728,22373,4031,4290,1913,2332,067,78,d43ebdf7f8bbf7a0,https://xoso.com.vn/xsmn-28-11-2020.html,OK
2020-12-05,Saturday,BINH_PHUOC,315435,20632,35774,74575,04846,69063,83411,76097,10400,24814,87621,98440,3743,8016,6925,2728,617,25,de79f75e4906e50f,https://xoso.com.vn/xsmn-05-12-2020.html,OK
2020-12-12,Saturday,BINH_PHUOC,536848,09964,20784,01117,23146,19885,95841,72221,57950,94368,63485,31919,8300,9795,6946,7733,962,26,cd3bb35359a2a0a4,https://xoso.com.vn/xsmn-12-12-2020.html,OK
2020-12-19,Saturday,BINH_PHUOC,325716,76004,97511,35810,94548,54584,97917,19682,88626,54406,13985,15553,8761,0360,9726,0700,234,32,e1eba923d9459f58,https://xoso.com.vn/xsmn-19-12-2020.html,OK
2020-12-26,Saturday,BINH_PHUOC,507907,19944,21010,95882,03148,06089,77939,76625,46477,69278,19195,50953,1551,3920,2872,3867,718,35,6277d465824d12d1,https://xoso.com.vn/xsmn-26-12-2020.html,OK
2021-01-02,Saturday,BINH_PHUOC,920486,14970,42619,05183,74902,35400,29984,78756,25548,14037,58926,41329,9084,5326,9078,7545,022,41,f6f9f089963d8a56,https://xoso.com.vn/xsmn-02-01-2021.html,OK
2021-01-09,Saturday,BINH_PHUOC,568796,23644,79080,04373,84713,24609,78991,29043,69812,65260,48953,49374,2955,1004,6750,4454,633,57,67150f3328243f19,https://xoso.com.vn/xsmn-09-01-2021.html,OK
2021-01-16,Saturday,BINH_PHUOC,694662,07979,30816,86609,31441,07124,97494,59280,27019,99870,46305,54326,3784,7101,8953,8386,884,07,fc4336aca7d85359,https://xoso.com.vn/xsmn-16-01-2021.html,OK
2021-01-23,Saturday,BINH_PHUOC,846178,09733,09692,98604,50367,14239,97746,35537,75614,05664,13883,46343,0619,3497,4838,4589,429,25,86a58d985e87c717,https://xoso.com.vn/xsmn-23-01-2021.html,OK
2021-01-30,Saturday,BINH_PHUOC,854041,76365,35812,05552,13404,84932,56863,11666,13151,87701,33644,80059,8348,0436,4804,4495,092,12,32ac3ec995542aa0,https://xoso.com.vn/xsmn-30-01-2021.html,OK
2021-02-06,Saturday,BINH_PHUOC,758993,87962,24027,00197,75385,09862,35351,51304,04662,43977,82292,96125,3157,7152,1156,5894,427,04,a74cc914eee24463,https://xoso.com.vn/xsmn-06-02-2021.html,OK
