date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2020-11-11,Wednesday,SOC_TRANG,760961,31595,85696,21913,86057,65295,33395,18984,21785,31825,55410,36580,0307,1379,0670,6615,596,71,32a1fe3d16518bf0,https://xoso.com.vn/xsmn-11-11-2020.html,OK
2020-11-18,Wednesday,SOC_TRANG,322911,11116,21469,50318,41849,34930,34021,56704,60209,33653,68838,48421,6067,7151,1145,8503,029,51,3193e2fabbac31f6,https://xoso.com.vn/xsmn-18-11-2020.html,OK
2020-11-25,Wednesday,SOC_TRANG,074117,75256,54833,45598,05538,76808,64627,98959,17222,84580,22223,40469,4151,1695,2243,3559,737,68,d41a5d65710c7070,https://xoso.com.vn/xsmn-25-11-2020.html,OK
2020-12-02,Wednesday,SOC_TRANG,771553,78016,60311,99592,88290,65224,87691,15612,16262,52006,00631,24988,1919,1049,5881,2509,848,71,345f9e1cd17e4e29,https://xoso.com.vn/xsmn-02-12-2020.html,OK
2020-12-09,Wednesday,SOC_TRANG,305021,49212,91992,38380,40730,02028,08485,51491,32239,21552,87873,30380,3200,4796,9773,8250,571,84,b455e4aaaf933464,https://xoso.com.vn/xsmn-09-12-2020.html,OK
2020-12-16,Wednesday,SOC_TRANG,896536,41096,48287,11495,93598,86730,11345,20862,67334,88903,34767,34306,2438,3105,6907,3291,677,22,6d489ef23c23f8f7,https://xoso.com.vn/xsmn-16-12-2020.html,OK
2020-12-23,Wednesday,SOC_TRANG,406149,39612,29903,16119,88081,33973,94271,53487,20281,27891,13436,31190,4521,4543,2758,1109,692,18,1eddcd616f7ae278,https://xoso.com.vn/xsmn-23-12-2020.html,OK
2020-12-30,Wednesday,SOC_TRANG,520116,64952,98456,63444,64686,77727,36503,88564,94935,45099,41838,19870,3509,3204,9675,0784,573,36,1f6e1402f3b84e95,https://xoso.com.vn/xsmn-30-12-2020.html,OK
2021-01-06,Wednesday,SOC_TRANG,804803,76893,79612,19157,90661,69110,23804,11088,48017,45120,79333,59901,8938,6928,8129,1804,087,61,aab4f025cffaa07c,https://xoso.com.vn/xsmn-06-01-2021.html,OK
2021-01-13,Wednesday,SOC_TRANG,180585,72476,34112,38633,91246,84432,87560,19685,23941,92071,64314,15793,4847,6053,8500,8331,037,38,1618b63d3f9b7f22,https://xoso.com.vn/xsmn-13-01-2021.html,OK
